transaction_id,description,amount,category
TXN938796,pizza hut payment #1760,1540.83,Food & Dining
TXN641286,act fibernet payment #7405,3096.12,Utilities
TXN640549,google one payment #1571,1411.41,Bills & Subscriptions
TXN627764,paytm upi payment #6528,4782.21,Financial Services
TXN806572,cult fit payment #1739,1452.05,Health & Fitness
TXN128111,water tax payment #6418,1314.68,Utilities
TXN492047,spencer’s retail payment #5234,1085.04,Groceries
TXN872420,bharatpetrol payment #8231,769.52,Fuel
TXN194926,dunzo payment #2909,531.0,Groceries
TXN660182,bank service charge payment #2160,1891.13,Financial Services
TXN739304,redbus payment #9383,3403.27,Travel & Transport
TXN180084,canva pro payment #3718,3002.45,Bills & Subscriptions
TXN223505,bharatpetrol payment #7751,4142.43,Fuel
TXN858343,adobe creative cloud payment #8437,308.96,Bills & Subscriptions
TXN108717,essar petrol payment #9714,1411.24,Fuel
TXN377555,phonepe upi payment #7858,781.59,Financial Services
TXN794888,d mart payment #9115,3100.19,Shopping
TXN410909,amazon payment #6437,1707.99,Shopping
TXN607793,apple music payment #9471,4122.05,Bills & Subscriptions
TXN167358,google one payment #3308,3605.4,Bills & Subscriptions
TXN738425,makemytrip payment #5184,4860.13,Travel & Transport
TXN105158,microsoft 365 payment #7333,2261.94,Bills & Subscriptions
TXN208730,irctc payment #8465,2940.18,Travel & Transport
TXN184519,pvr cinemas payment #3953,3426.85,Entertainment
TXN623277,redbus payment #4000,438.69,Travel & Transport
TXN939500,airtel recharge payment #6638,4052.93,Utilities
TXN544410,decathlon payment #3964,4169.29,Shopping
TXN643655,zee5 subscription payment #9248,3117.38,Entertainment
TXN650226,local technician payment #9876,2302.23,Others
TXN445389,prime video payment #5567,1686.68,Entertainment
TXN172636,microsoft 365 payment #5831,4423.21,Bills & Subscriptions
TXN857117,bharatpetrol payment #3231,71.14,Fuel
TXN824834,more supermarket payment #1053,2108.95,Groceries
TXN449040,tata play dth payment #8433,950.88,Utilities
TXN363368,urbanclap payment #4420,4939.96,Others
TXN216266,medplus payment #1445,2603.87,Health & Fitness
TXN400252,meesho payment #9650,4215.37,Shopping
TXN853681,makemytrip payment #7912,3040.01,Travel & Transport
TXN477635,housejoy payment #2145,2065.26,Others
TXN835293,fortis hospital payment #3167,723.71,Health & Fitness
TXN129593,ioc fuel station payment #8624,4486.48,Fuel
TXN643644,nobroker services payment #5134,1709.67,Others
TXN497166,sbi atm payment #2673,4840.61,Financial Services
TXN766543,phonepe upi payment #8364,3547.44,Financial Services
TXN977654,airindia payment #4492,1277.98,Travel & Transport
TXN170680,spotify payment #9061,4051.71,Entertainment
TXN398077,notion subscription payment #3653,3196.91,Bills & Subscriptions
TXN538692,makemytrip payment #6769,4367.41,Travel & Transport
TXN236376,ioc fuel station payment #2722,360.0,Fuel
TXN615419,urbanclap payment #1234,1088.05,Others
TXN665797,apple music payment #8999,2810.12,Bills & Subscriptions
TXN830809,icici atm payment #6225,2110.17,Financial Services
TXN447423,rapido payment #9366,3131.79,Travel & Transport
TXN554042,notion subscription payment #6794,1914.71,Bills & Subscriptions
TXN273274,act fibernet payment #1470,445.53,Utilities
TXN284570,parking charges payment #9556,2777.33,Others
TXN794967,tneb payment payment #3807,426.33,Utilities
TXN431453,notion subscription payment #1679,2192.32,Bills & Subscriptions
TXN898154,blinkit payment #9617,1981.06,Groceries
TXN826326,irctc payment #3561,2707.44,Travel & Transport
TXN444287,microsoft 365 payment #1589,2272.59,Bills & Subscriptions
TXN980526,amazon payment #4608,1250.57,Shopping
TXN682471,urban company payment #9853,4081.73,Others
TXN319790,hotstar payment #3745,3973.71,Entertainment
TXN500173,amazon payment #8087,1079.53,Shopping
TXN925908,notion subscription payment #3077,4901.81,Bills & Subscriptions
TXN548240,prime video payment #3231,2748.44,Entertainment
TXN654889,canva pro payment #3359,971.46,Bills & Subscriptions
TXN256807,zee5 subscription payment #4984,4908.71,Entertainment
TXN570638,bank service charge payment #8915,4970.01,Financial Services
TXN183879,adobe creative cloud payment #8170,4164.25,Bills & Subscriptions
TXN338609,hdfc loan emi payment #9797,950.88,Financial Services
TXN952771,bharatpetrol payment #6684,3206.75,Fuel
TXN458742,donation payment payment #4976,1873.0,Others
TXN943285,cult fit payment #3114,1004.75,Health & Fitness
TXN158651,prime video payment #1598,3239.37,Entertainment
TXN473767,rapido payment #9695,1104.18,Travel & Transport
TXN913641,jiomart grocery payment #3061,1130.7,Groceries
TXN278483,bookmyshow payment #3073,3740.05,Entertainment
TXN123745,canva pro payment #8342,4088.28,Bills & Subscriptions
TXN900380,irctc payment #1684,3953.86,Travel & Transport
TXN530487,d mart payment #5757,1743.81,Shopping
TXN580408,adobe creative cloud payment #8370,4906.46,Bills & Subscriptions
TXN535755,urbanclap payment #2703,1501.2,Others
TXN768605,hotstar payment #7903,1830.44,Entertainment
TXN344157,redbus payment #8540,4353.75,Travel & Transport
TXN498578,notion subscription payment #6624,4214.97,Bills & Subscriptions
TXN639911,bigbasket payment #5563,1520.25,Groceries
TXN623722,housejoy payment #8065,3743.33,Others
TXN753891,hp petrol payment #3921,977.69,Fuel
TXN469360,starbucks payment #6411,1452.95,Food & Dining
TXN130416,figma pro payment #8171,4594.2,Bills & Subscriptions
TXN350768,sbi card payment payment #3648,4252.62,Financial Services
TXN710988,local technician payment #6124,1345.76,Others
TXN387925,blinkit payment #7909,4796.49,Groceries
TXN316351,bajaj finance emi payment #6292,2092.27,Financial Services
TXN336337,rtgs transfer payment #1773,687.43,Financial Services
TXN353046,reliance petrol pump payment #2922,2582.68,Fuel
TXN250765,figma pro payment #7159,501.03,Bills & Subscriptions
TXN676427,adobe creative cloud payment #7951,1276.37,Bills & Subscriptions
TXN912710,bigbasket payment #9980,1636.32,Groceries
TXN222649,swiggy payment #1277,2727.15,Food & Dining
TXN978397,jio fiber payment #5590,1073.19,Utilities
TXN235581,bharatpetrol payment #1346,2048.32,Fuel
TXN636340,donation payment payment #3714,2276.77,Others
TXN483584,hotstar payment #7241,4990.02,Entertainment
TXN585155,spencer’s retail payment #7030,3317.25,Groceries
TXN457172,blinkit payment #9104,1799.59,Groceries
TXN485712,nature's basket payment #7076,3077.45,Groceries
TXN821765,sbi atm payment #4932,1654.84,Financial Services
TXN564634,nobroker services payment #2359,713.32,Others
TXN177916,faasos payment #5689,2594.03,Food & Dining
TXN823180,adobe creative cloud payment #3628,3140.11,Bills & Subscriptions
TXN250378,tneb payment payment #7012,3708.39,Utilities
TXN776580,icici emi payment payment #9676,4476.39,Financial Services
TXN513513,apple music payment #2217,3885.47,Bills & Subscriptions
TXN739902,housejoy payment #2099,526.59,Others
TXN972657,donation payment payment #5904,965.62,Others
TXN435197,water tax payment #5847,1512.21,Utilities
TXN927842,amazon payment #1661,4028.96,Shopping
TXN902196,urban company payment #7319,2394.24,Others
TXN637805,blinkit payment #1421,2342.99,Groceries
TXN297711,apple music payment #1928,1535.92,Bills & Subscriptions
TXN923943,jio fiber payment #2500,902.9,Utilities
TXN110073,pantaloons payment #5681,4960.48,Shopping
TXN344896,decathlon payment #8151,1041.36,Shopping
TXN703848,ksrtc bus payment #1361,4185.71,Travel & Transport
TXN962706,ola payment #2450,921.34,Travel & Transport
TXN470757,youtube premium payment #3699,1840.4,Bills & Subscriptions
TXN841764,inox movies payment #2001,2935.82,Entertainment
TXN737305,atm withdrawal payment #8838,4629.11,Financial Services
TXN261337,ola payment #4877,724.66,Travel & Transport
TXN680584,act fibernet payment #2414,2062.85,Utilities
TXN313853,dunzo payment #2865,4776.32,Groceries
TXN844543,airindia payment #9230,1346.83,Travel & Transport
TXN730012,water tax payment #4511,389.85,Utilities
TXN584107,local technician payment #3881,2190.41,Others
TXN350836,fortis hospital payment #9086,481.56,Health & Fitness
TXN258059,irctc payment #2908,624.07,Travel & Transport
TXN626910,googlepay upi payment #4339,3115.27,Financial Services
TXN720823,chai point payment #5751,245.2,Food & Dining
TXN731601,goibibo payment #9612,220.13,Travel & Transport
TXN845961,atm fee payment #9655,2747.93,Financial Services
TXN948895,ccd cafe payment #5948,3403.26,Food & Dining
TXN808942,tneb payment payment #2764,981.87,Utilities
TXN803281,bigbasket payment #2148,2590.03,Groceries
TXN198671,hp petrol payment #4389,1638.62,Fuel
TXN756445,spotify payment #8062,1205.85,Entertainment
TXN846087,talwalkars gym payment #5921,316.48,Health & Fitness
TXN824337,subway payment #4566,471.13,Food & Dining
TXN931713,google one payment #9293,3110.98,Bills & Subscriptions
TXN217455,pvr cinemas payment #1494,227.04,Entertainment
TXN124039,essar petrol payment #3603,1069.42,Fuel
TXN721211,bharatpetrol payment #5317,4765.79,Fuel
TXN180334,tata play dth payment #9078,187.69,Utilities
TXN461698,goibibo payment #7403,2400.01,Travel & Transport
TXN475501,bajaj finance emi payment #3514,2296.22,Financial Services
TXN965609,nobroker services payment #2232,802.52,Others
TXN975821,medplus payment #1427,632.48,Health & Fitness
TXN863456,essar petrol payment #9254,2512.44,Fuel
TXN430780,mcdonalds payment #1898,3279.0,Food & Dining
TXN908961,netflix payment #7211,4772.83,Entertainment
TXN123813,indianoil payment #8563,2151.4,Fuel
TXN522150,hdfc atm payment #5602,2989.35,Financial Services
TXN850479,spencer’s retail payment #5023,2016.2,Groceries
TXN162144,westside payment #8556,1276.7,Shopping
TXN648316,bajaj finance emi payment #6214,585.07,Financial Services
TXN387675,imps transfer payment #2076,2920.99,Financial Services
TXN361774,urbanclap payment #4242,2819.19,Others
TXN937897,ajio payment #1501,1526.31,Shopping
TXN407392,healthspring payment #9043,4453.28,Health & Fitness
TXN753316,goibibo payment #4157,3482.77,Travel & Transport
TXN728913,urban company payment #6489,1254.86,Others
TXN650081,reversal charge payment #3328,2489.79,Financial Services
TXN878771,tneb payment payment #6532,3445.19,Utilities
TXN321850,rapido payment #2844,1616.01,Travel & Transport
TXN919695,dunzo payment #7894,4476.12,Groceries
TXN273112,paytm upi payment #9509,4600.72,Financial Services
TXN674414,shell payment #4378,2503.26,Fuel
TXN252431,bookmyshow payment #4154,2012.08,Entertainment
TXN828610,reliance petrol pump payment #5228,134.12,Fuel
TXN644087,shell payment #6965,1313.91,Fuel
TXN642387,redbus payment #5480,2134.4,Travel & Transport
TXN203038,talwalkars gym payment #5354,4721.46,Health & Fitness
TXN236597,medplus payment #2447,2480.91,Health & Fitness
TXN449088,icici atm payment #8493,1178.53,Financial Services
TXN519048,tneb payment payment #8877,2896.68,Utilities
TXN416575,bank a/c transfer payment #9411,1337.73,Financial Services
TXN365354,bank service charge payment #5413,562.02,Financial Services
TXN218216,wow momo payment #9913,2225.09,Food & Dining
TXN176222,airindia payment #2121,3530.09,Travel & Transport
TXN505495,fortis hospital payment #6028,635.4,Health & Fitness
TXN193665,paytm upi payment #2247,4393.38,Financial Services
TXN920714,apple music payment #1362,2028.36,Bills & Subscriptions
TXN497498,hathway broadband payment #5417,1731.94,Utilities
TXN625101,act fibernet payment #7524,918.48,Utilities
TXN990548,shell payment #5185,2557.46,Fuel
TXN946153,shell payment #5373,2287.78,Fuel
TXN762577,paytm upi payment #5467,1485.84,Financial Services
TXN988772,housejoy payment #6537,1440.01,Others
TXN130054,nature's basket payment #7946,3389.11,Groceries
TXN197219,bhim upi payment #2412,4962.76,Financial Services
TXN259580,spencer’s retail payment #3255,3235.47,Groceries
TXN494691,spotify payment #9563,4784.48,Entertainment
TXN824005,jiomart grocery payment #3059,4540.13,Groceries
TXN509551,pizza hut payment #4402,3731.54,Food & Dining
TXN709149,adobe creative cloud payment #1906,2698.64,Bills & Subscriptions
TXN371201,water tax payment #4173,156.31,Utilities
TXN816144,salary credit payment #7658,2889.25,Financial Services
TXN298155,airtel recharge payment #2140,2740.8,Utilities
TXN352232,pharmeasy payment #1315,4287.86,Health & Fitness
TXN297991,goibibo payment #5456,3160.41,Travel & Transport
TXN281110,prime video payment #7880,217.93,Entertainment
TXN844304,inox movies payment #6494,3577.01,Entertainment
TXN367473,faasos payment #6822,4065.94,Food & Dining
TXN704061,vistara airlines payment #8008,3756.79,Travel & Transport
TXN877916,act fibernet payment #2385,734.03,Utilities
TXN597707,inox movies payment #3136,4231.47,Entertainment
TXN217698,tneb payment payment #1196,2527.42,Utilities
TXN314636,1mg payment #8320,3259.39,Health & Fitness
TXN830980,indigo payment #5662,2331.74,Travel & Transport
TXN955758,tneb payment payment #2925,1209.46,Utilities
TXN543089,medplus payment #3659,2776.47,Health & Fitness
TXN820216,goibibo payment #2492,3049.9,Travel & Transport
TXN566570,parking charges payment #2482,278.61,Others
TXN231543,icici emi payment payment #2694,2803.12,Financial Services
TXN570256,donation payment payment #6535,3133.66,Others
TXN142943,1mg payment #4922,3701.45,Health & Fitness
TXN194227,vistara airlines payment #5617,1543.59,Travel & Transport
TXN428601,irctc payment #5017,3146.29,Travel & Transport
TXN311805,tneb payment payment #9877,3946.52,Utilities
TXN949008,urban company payment #9763,2442.8,Others
TXN701650,inox movies payment #9059,4304.25,Entertainment
TXN245249,google one payment #1790,3314.75,Bills & Subscriptions
TXN845511,healthspring payment #8476,1922.87,Health & Fitness
TXN642798,hotstar payment #6597,4148.3,Entertainment
TXN976391,apple music payment #2060,4423.48,Bills & Subscriptions
TXN928790,figma pro payment #9548,4800.94,Bills & Subscriptions
TXN611328,blinkit payment #1033,411.27,Groceries
TXN225053,dunzo payment #7824,624.17,Groceries
TXN366945,faasos payment #5223,4668.47,Food & Dining
TXN352829,1mg payment #9271,4840.79,Health & Fitness
TXN280839,reversal charge payment #5971,2314.51,Financial Services
TXN673172,makemytrip payment #9457,1103.78,Travel & Transport
TXN352890,parking charges payment #4026,1715.59,Others
TXN580762,prime video payment #9119,4853.92,Entertainment
TXN763248,neft transfer payment #2982,2370.34,Financial Services
TXN199412,d mart payment #6477,1249.14,Shopping
TXN677347,flipkart payment #1504,3767.27,Shopping
TXN699524,westside payment #8914,871.69,Shopping
TXN531944,bigbasket payment #7649,3091.8,Groceries
TXN853846,phonepe upi payment #6907,2728.66,Financial Services
TXN581688,reliance petrol pump payment #6914,4964.12,Fuel
TXN240086,burger king payment #9677,1571.82,Food & Dining
TXN816036,zomato payment #4095,4154.09,Food & Dining
TXN568732,netflix payment #1346,4168.23,Entertainment
TXN653364,bhim upi payment #1995,2462.72,Financial Services
TXN848257,local technician payment #7830,3771.48,Others
TXN939435,medplus payment #9170,862.9,Health & Fitness
TXN345973,reversal charge payment #9435,4821.32,Financial Services
TXN805048,goibibo payment #3532,1393.03,Travel & Transport
TXN561644,talwalkars gym payment #9860,3626.55,Health & Fitness
TXN162144,cult fit payment #6695,3097.67,Health & Fitness
TXN951521,pvr cinemas payment #5407,3382.33,Entertainment
TXN547815,tata play dth payment #3182,1617.48,Utilities
TXN194174,zee5 subscription payment #5524,1834.23,Entertainment
TXN714443,reliance fresh payment #8319,2535.62,Groceries
TXN103662,makemytrip payment #6734,2409.31,Travel & Transport
TXN891461,paytm upi payment #3168,1571.29,Financial Services
TXN516496,amazon payment #3941,970.22,Shopping
TXN986210,more supermarket payment #3048,338.82,Groceries
TXN564835,pharmeasy payment #7082,1759.3,Health & Fitness
TXN583861,hp petrol payment #1540,100.04,Fuel
TXN451284,uber payment #4720,3675.58,Travel & Transport
TXN778739,burger king payment #3402,2598.96,Food & Dining
TXN485976,meesho payment #8841,2351.67,Shopping
TXN605610,kfc payment #4278,1745.86,Food & Dining
TXN164853,local technician payment #1405,2988.1,Others
TXN729648,jio fiber payment #7687,2027.23,Utilities
TXN341747,hp petrol payment #8118,723.21,Fuel
TXN472194,bharatpetrol payment #9729,691.12,Fuel
TXN342092,cult fit payment #9513,3877.99,Health & Fitness
TXN621448,spotify payment #4589,4481.29,Entertainment
TXN206962,urban company payment #4406,971.88,Others
