transaction_id,description,amount,category
TXN876962,thai pavilion payment #7566,440.97,Food & Dining
TXN655378,bookmyshow payment #3483,3790.71,Entertainment
TXN469755,housejoy payment #8516,166.45,Others
TXN755843,airtel recharge payment #2936,217.54,Utilities
TXN900581,amazonpay upi payment #3547,1155.04,Financial Services
TXN362874,blablacar payment #6868,3649.56,Travel & Transport
TXN682032,essar petrol payment #1182,2812.27,Fuel
TXN754911,columbia asia payment #7586,4042.55,Health & Fitness
TXN546915,jio fiber payment #2033,4041.82,Utilities
TXN335455,irl events india payment #1712,4430.63,Entertainment
TXN934438,adani electricity payment #6434,4017.72,Utilities
TXN843963,behrouz biryani payment #8033,2909.66,Food & Dining
TXN761679,nobroker services payment #5310,3105.55,Others
TXN406313,bookmyshow payment #6925,869.46,Entertainment
TXN626138,inox movies payment #2350,1543.14,Entertainment
TXN475125,urban company payment #1149,4910.59,Others
TXN321960,torrent power payment #1701,2086.99,Utilities
TXN160045,easyday club payment #5831,1690.71,Groceries
TXN184349,card swipe payment #9847,2519.6,Financial Services
TXN733801,tneb payment payment #5624,3862.91,Utilities
TXN917707,uber payment #6886,489.43,Travel & Transport
TXN559876,prime membership payment #5415,632.61,Bills & Subscriptions
TXN110901,bigbasket payment #4670,334.39,Groceries
189,mahindra electricity bill,1050.0,Utilities
TXN128679,ksrtc bus payment #8548,4492.97,Travel & Transport
TXN665940,bsnl bill payment #6929,4327.38,Utilities
TXN680099,indianoil payment #9689,3707.45,Fuel
TXN803011,inox movies payment #9863,324.52,Entertainment
TXN227131,freelancer payment payment #7849,2740.94,Others
TXN535457,dunzo payment #9381,4443.64,Groceries
TXN705193,notion subscription payment #8496,3307.71,Bills & Subscriptions
TXN486649,pizza hut payment #8404,284.28,Food & Dining
TXN745915,vodafone idea recharge payment #7488,3649.54,Utilities
TXN234476,bookmyshow payment #3875,420.27,Entertainment
233,debit card swipe at medical store,620.0,Financial Services
TXN206857,zara india payment #5093,564.15,Shopping
TXN650784,society maintenance payment #5762,4193.26,Others
TXN260053,thai pavilion payment #5176,1934.08,Food & Dining
TXN202472,dr lal pathlabs payment #7394,1679.86,Health & Fitness
TXN326183,disney plus hotstar payment #8836,3192.28,Bills & Subscriptions
TXN389809,bsnl bill payment #8429,4621.21,Utilities
TXN478387,dunzo payment #1976,4565.67,Groceries
244,reversal of atm failed cash withdrawal,2000.0,Financial Services
TXN297833,google one payment #9230,3094.39,Bills & Subscriptions
TXN233997,1mg payment #8825,1571.93,Health & Fitness
TXN916449,hdfc atm payment #3646,2742.96,Financial Services
TXN969325,chai sutta bar payment #6644,728.84,Food & Dining
TXN980660,debit card payment payment #5246,3783.71,Financial Services
145,myglamm beauty products,320.0,Shopping
TXN703172,misc payment payment #1870,4485.79,Others
249,tds deduction on interest,75.0,Financial Services
TXN745584,cafe coffee day payment #5450,772.64,Food & Dining
TXN255840,viva fitness gym payment #8208,360.79,Health & Fitness
TXN700538,bharatpetrol payment #3019,304.69,Fuel
TXN342129,makemytrip payment #4783,3022.17,Travel & Transport
TXN544114,irctc payment #2843,3391.56,Travel & Transport
TXN736450,urban company payment #3344,221.0,Others
TXN397809,ola payment #5185,934.57,Travel & Transport
TXN981529,freelancer payment payment #3950,4401.66,Others
TXN583388,essar petrol payment #3007,309.21,Fuel
TXN547820,yatra travels payment #8515,3542.5,Travel & Transport
TXN579946,alt balaji payment #3082,2475.35,Entertainment
TXN425992,society maintenance payment #3535,1574.37,Others
TXN279185,hathway broadband payment #7235,315.14,Utilities
TXN769752,croma payment #3875,3093.68,Shopping
TXN666843,vistara airlines payment #8801,2389.25,Travel & Transport
TXN651380,cult fit payment #2922,169.16,Health & Fitness
TXN524707,brewberrys cafe payment #7843,1518.62,Food & Dining
2,swiggy food delivery,25.0,Food & Dining
TXN213284,pharmeasy payment #3414,3863.2,Health & Fitness
TXN332823,kfc payment #8167,549.4,Food & Dining
TXN791218,freelancer payment payment #1842,3074.8,Others
TXN158589,nature's basket payment #8846,857.12,Groceries
TXN298994,goibibo payment #9892,3515.49,Travel & Transport
TXN519369,heritage fresh payment #8144,2612.02,Groceries
TXN900660,bharatpetrol payment #3595,2498.93,Fuel
TXN560197,donation payment payment #3258,4027.82,Others
TXN321092,alt balaji payment #5578,4403.57,Entertainment
TXN311505,rapido payment #9099,2250.96,Travel & Transport
TXN725030,municipal water tax payment #8972,660.18,Utilities
TXN242723,reliance trends payment #2223,4723.42,Shopping
TXN202905,society maintenance payment #7328,2170.56,Others
TXN792482,transfer payment #8062,2709.21,Others
TXN261395,ola payment #1979,1842.04,Travel & Transport
TXN202827,jio fiber payment #2804,1698.05,Utilities
TXN598733,bikanervala payment #4084,1675.48,Food & Dining
TXN975686,dominos payment #9317,3877.29,Food & Dining
TXN917711,indianoil payment #3669,4283.72,Fuel
TXN831541,housejoy payment #5508,2016.83,Others
TXN179046,amazonpay upi payment #8579,1324.05,Financial Services
TXN913934,chai sutta bar payment #9355,1050.13,Food & Dining
TXN132316,nayara energy payment #7473,4128.4,Fuel
TXN265001,makemytrip payment #4465,836.18,Travel & Transport
TXN753064,chai point payment #7878,3230.86,Food & Dining
TXN593393,reliance petrol pump payment #8598,4270.95,Fuel
TXN673929,municipal water tax payment #1107,1299.09,Utilities
TXN277820,zara india payment #4977,2902.61,Shopping
TXN954678,figma pro payment #4606,423.48,Bills & Subscriptions
TXN830139,spotify premium payment #6314,4908.94,Bills & Subscriptions
TXN845652,bpcl fuel outlet payment #3768,703.49,Fuel
TXN712353,reliance petrol pump payment #5329,737.33,Fuel
TXN196411,nayara energy payment #9897,2731.48,Fuel
TXN420677,urban company payment #3022,360.65,Others
TXN961264,healthspring payment #8786,3606.79,Health & Fitness
TXN133697,nobroker services payment #2322,1524.93,Others
TXN236659,airindia payment #2526,2462.98,Travel & Transport
TXN166447,airtel digital tv payment #7929,1458.01,Utilities
TXN630829,uber payment #5277,957.67,Travel & Transport
TXN265860,blablacar payment #9268,1753.81,Travel & Transport
TXN195310,indianoil payment #9996,100.83,Fuel
TXN631562,urbanclap payment #6729,634.9,Others
TXN527417,transfer payment #9808,1300.23,Others
TXN665136,vistara airlines payment #2037,3325.62,Travel & Transport
TXN763121,lifestyle payment #9019,796.64,Shopping
TXN108574,subway payment #8710,1500.17,Food & Dining
TXN535047,prime membership payment #1648,2652.28,Bills & Subscriptions
TXN197738,heritage fresh payment #1748,335.44,Groceries
TXN600241,uber payment #9059,4740.09,Travel & Transport
TXN108948,spotify payment #9898,4570.67,Entertainment
TXN706435,apple music payment #5166,1312.33,Bills & Subscriptions
TXN344359,hotstar payment #7322,1490.71,Entertainment
TXN148381,adani electricity payment #2426,1733.12,Utilities
TXN112098,dunzo payment #2528,225.64,Groceries
TXN583691,local technician payment #7889,4811.09,Others
TXN445280,orix cabs payment #6118,4557.7,Travel & Transport
TXN558089,bharatpetrol payment #3580,3688.52,Fuel
TXN652522,inox movies payment #7100,3338.45,Entertainment
TXN454161,nykaa payment #6289,4158.88,Shopping
TXN693418,phonepe upi payment #5000,2702.71,Financial Services
TXN819602,dunzo payment #5552,2173.16,Groceries
TXN281301,irctc payment #6319,3985.23,Travel & Transport
TXN797670,apple music payment #5643,814.77,Bills & Subscriptions
TXN255607,nobroker services payment #7898,2574.63,Others
TXN163634,amazon prime video payment #3045,519.12,Entertainment
TXN502744,vodafone idea recharge payment #2397,2666.7,Utilities
TXN397058,tata play dth payment #6759,1175.14,Utilities
96,essar petrol,60.0,Fuel
TXN428399,tanishq payment #2388,3393.34,Shopping
TXN605254,starbucks payment #5210,4578.84,Food & Dining
TXN818445,parking charges payment #6132,2568.69,Others
TXN299080,notion subscription payment #2013,2991.29,Bills & Subscriptions
TXN409369,tanishq payment #2923,3229.69,Shopping
TXN141094,rapido payment #3207,3184.75,Travel & Transport
TXN358965,notion subscription payment #6751,3586.77,Bills & Subscriptions
TXN382329,torrent power payment #4878,3589.44,Utilities
TXN133796,reliance trends payment #5877,4386.57,Shopping
253,upi transfer for apartment maintenance,2500.0,Financial Services
TXN907451,sms charge payment #1090,4474.03,Financial Services
TXN481219,google one payment #3043,2580.13,Bills & Subscriptions
TXN311976,flipkart payment #9972,4524.15,Shopping
TXN854213,sbi atm payment #8251,3102.0,Financial Services
TXN997729,canva pro payment #1149,1874.91,Bills & Subscriptions
TXN115622,freelancer payment payment #1750,4955.6,Others
TXN228934,freelancer payment payment #6624,4187.44,Others
TXN688861,meesho payment #4196,4094.56,Shopping
TXN139748,apple music payment #7156,1101.49,Bills & Subscriptions
TXN288783,indigo payment #1916,915.07,Travel & Transport
TXN849115,figma pro payment #6866,971.91,Bills & Subscriptions
TXN493663,pantaloons payment #4737,1843.47,Shopping
TXN227126,makemytrip payment #6638,197.19,Travel & Transport
TXN567965,coursera plus payment #8648,923.46,Bills & Subscriptions
TXN405925,tneb payment payment #1845,3315.97,Utilities
TXN714633,google one payment #7297,2048.57,Bills & Subscriptions
TXN427162,pharmeasy payment #8486,3041.91,Health & Fitness
TXN142210,paradise biryani payment #9341,2066.8,Food & Dining
TXN829928,airindia payment #3945,3915.78,Travel & Transport
TXN748758,playstation store payment #2395,1042.89,Entertainment
TXN156837,atm fee payment #9889,2363.68,Financial Services
TXN998909,bigbasket payment #8381,4722.29,Groceries
TXN766566,bigbasket payment #7929,1422.26,Groceries
TXN329931,dmart ready payment #1170,4137.27,Groceries
TXN416768,subway payment #9938,1519.39,Food & Dining
TXN460987,act fibernet payment #8122,3617.18,Utilities
247,icici netbanking transaction,2300.0,Financial Services
TXN755520,healthspring payment #1440,3849.45,Health & Fitness
TXN671559,dunzo payment #5560,2327.44,Groceries
TXN529350,columbia asia payment #7156,533.4,Health & Fitness
TXN912709,jiomart grocery payment #2654,2560.67,Groceries
TXN842866,viva fitness gym payment #4476,3595.35,Health & Fitness
TXN935981,vodafone idea recharge payment #8849,4589.2,Utilities
TXN442027,card swipe payment #6067,3367.78,Financial Services
TXN577100,pharmeasy payment #6143,2977.32,Health & Fitness
TXN242291,imps transfer payment #2375,3249.47,Financial Services
TXN957915,ksrtc bus payment #3389,2258.27,Travel & Transport
TXN787926,credit card pos payment #7547,1295.52,Financial Services
TXN288301,irl events india payment #3869,2133.76,Entertainment
TXN477214,abhibus payment #3776,3402.72,Travel & Transport
TXN919898,bpcl fuel outlet payment #1319,4948.08,Fuel
TXN746195,dunzo payment #2468,3283.16,Groceries
TXN657244,tnstc bus service payment #1639,4400.99,Travel & Transport
TXN315815,disney plus hotstar payment #6427,1779.37,Bills & Subscriptions
TXN742254,hathway broadband payment #5420,3520.47,Utilities
TXN988432,tata cliq payment #3110,550.7,Shopping
TXN572388,indianoil payment #3018,3883.51,Fuel
TXN284630,bookmyshow payment #3925,1060.34,Entertainment
65,swiggy instamart,15.0,Food & Dining
TXN689810,pharmeasy payment #7056,1004.03,Health & Fitness
TXN987599,hpcl pump payment #3320,3894.4,Fuel
TXN826559,reliance fresh payment #8156,1837.99,Groceries
TXN900177,company reimbursement payment #5415,2923.61,Financial Services
TXN301158,icici atm payment #5844,2816.62,Financial Services
TXN815903,healthspring payment #9941,2176.53,Health & Fitness
TXN906527,cafe coffee day payment #8842,2675.91,Food & Dining
TXN276953,medplus payment #5289,3536.18,Health & Fitness
TXN423528,subway payment #9433,2387.39,Food & Dining
TXN690653,meesho payment #3340,435.22,Shopping
TXN834406,myntra payment #1742,2176.12,Shopping
TXN465962,card swipe payment #5345,749.04,Financial Services
TXN742349,spotify premium payment #8938,2060.81,Bills & Subscriptions
TXN952631,columbia asia payment #8974,1583.72,Health & Fitness
TXN613261,ajio payment #5298,3386.44,Shopping
TXN598844,shell payment #9759,3227.74,Fuel
TXN882169,credit card pos payment #9698,1784.41,Financial Services
TXN545469,misc payment payment #8601,2142.79,Others
TXN856215,subway payment #3793,2668.74,Food & Dining
TXN425164,talwalkars gym payment #8083,3705.86,Health & Fitness
TXN146448,decathlon payment #3725,3270.3,Shopping
TXN532046,tneb payment payment #5439,2663.13,Utilities
248,bank interest credit,150.0,Financial Services
208,bank a/c transfer to icici account,1200.0,Financial Services
TXN534098,yatra travels payment #9535,4831.08,Travel & Transport
TXN442360,youtube premium payment #3625,4652.12,Bills & Subscriptions
TXN514603,hotstar payment #7711,1997.45,Entertainment
TXN781533,behrouz biryani payment #2623,4211.96,Food & Dining
TXN600318,airindia payment #7971,756.03,Travel & Transport
TXN342716,meesho payment #5584,555.83,Shopping
TXN705561,alt balaji payment #1493,1936.03,Entertainment
TXN783648,housejoy payment #6488,4877.98,Others
TXN291936,ajio payment #4908,1596.36,Shopping
TXN477819,heritage fresh payment #3149,1761.2,Groceries
TXN547191,society maintenance payment #7815,449.83,Others
TXN262816,irctc payment #2702,1386.02,Travel & Transport
TXN166052,airtel recharge payment #4907,2497.24,Utilities
TXN433578,spencer’s retail payment #3846,2075.28,Groceries
TXN292664,talwalkars gym payment #1853,3242.73,Health & Fitness
35,panchayat entertainment app,50.0,Entertainment
TXN754813,bikanervala payment #3526,938.88,Food & Dining
TXN693595,gaana plus payment #6425,4274.84,Entertainment
TXN180832,indigo payment #8207,911.47,Travel & Transport
TXN125166,reliance fresh payment #1019,4569.62,Groceries
TXN688534,bpcl fuel outlet payment #4675,3737.82,Fuel
TXN212537,healthspring payment #4033,2254.36,Health & Fitness
TXN740524,bharatpetrol payment #7704,624.11,Fuel
TXN949383,apple music payment #6426,1866.79,Bills & Subscriptions
TXN571829,zee5 subscription payment #7843,1126.97,Entertainment
TXN530790,freelancer payment payment #2710,364.59,Others
TXN784925,zee5 premium payment #7260,1448.56,Bills & Subscriptions
TXN573933,adani electricity payment #9730,4507.31,Utilities
288,interest subsidy credit,340.0,Financial Services
TXN562305,apollo pharmacy payment #6187,2915.17,Health & Fitness
TXN301537,netflix payment #3643,1511.25,Entertainment
TXN184714,cafe coffee day payment #8267,460.1,Food & Dining
TXN487272,xbox live payment #3569,4725.94,Entertainment
TXN461076,shell payment #4707,3498.27,Fuel
TXN987060,healthspring payment #2055,3206.24,Health & Fitness
TXN746223,coursera plus payment #3042,2086.81,Bills & Subscriptions
TXN839719,max healthcare payment #9313,1723.28,Health & Fitness
TXN916964,chayos payment #6562,1185.7,Food & Dining
TXN946648,jiomart grocery payment #5555,3609.7,Groceries
TXN523579,abhibus payment #4187,2328.32,Travel & Transport
TXN953565,microsoft 365 payment #9529,4714.22,Bills & Subscriptions
TXN389913,ioc fuel station payment #2045,1747.79,Fuel
TXN216968,act fibernet payment #5209,169.59,Utilities
TXN970813,chai sutta bar payment #9221,4576.09,Food & Dining
TXN143971,housejoy payment #3923,4772.22,Others
TXN501382,coursera plus payment #9735,3326.58,Bills & Subscriptions
TXN817663,dmart ready payment #5699,1206.83,Groceries
236,upi transfer to landlord rent,12000.0,Financial Services
TXN888047,tneb payment payment #2914,4336.51,Utilities
TXN607753,shoppers stop payment #5521,2163.4,Shopping
TXN274195,figma pro payment #2789,4354.97,Bills & Subscriptions
TXN815551,airtel digital tv payment #1371,1536.53,Utilities
TXN144241,hotstar payment #8443,4392.92,Entertainment
TXN360221,reliance trends payment #5537,3258.64,Shopping
TXN717113,debit card payment payment #8253,1557.03,Financial Services
TXN857526,google one payment #1084,1813.64,Bills & Subscriptions
TXN701800,wow momo payment #8273,3839.11,Food & Dining
TXN276470,medplus payment #5654,985.21,Health & Fitness
22,dmart groceries,350.0,Groceries
TXN159399,freelancer payment payment #6115,2056.18,Others
TXN874483,hdfc loan emi payment #4033,1038.55,Financial Services
TXN689275,ioc fuel station payment #6198,953.59,Fuel
TXN848301,viva fitness gym payment #4673,3273.29,Health & Fitness
TXN462659,myntra payment #9204,3752.74,Shopping
